List of shutdowns for last 30 days,,always,24h,"`wineventlog-index` source=wineventlog:system ""EventCode=1076"" OR ""EventCode=6008"" 

| rex field=Message ""(?m)(?<cause>.*)$"" 

| fields + _time,host,cause"
List of Successful installations (non-KB) for the last 7 days,,always,24h,"`windows-index` OR `wineventlog-index` eventtype=""Update_Successful"" 

| dedup package, host 

| chart count,max(_time) as latest_install_time by package 

| sort - latest_install_time 

| convert ctime(latest_install_time)"
List of unexpected service terminations for the last 30 days,,always,24h,"`wineventlog-index` source=wineventlog:system terminated (""EventCode=7034"" OR ""EventCode=7031"") 

| rex field=Message ""(?i)^The (?<Service_Name>.*) service terminated unexpectedly.\s+It has done 
this (?<num_failures>\d+)"" 

| fields + _time,host,Service_Name"
List Pipeline Jobs,,always,24h,"`pipeline_stage_sourcetype` [| inputlookup jenkins_jobs | tail 1 | eval earliest=last_modified | 
return earliest]

| fields job_name, host 

| eval path=mvjoin(mvindex(split(job_name, ""/""), 0, -2), ""/"") 

| stats count by host, path 

| lookup jenkins_jobs host, path OUTPUTNEW path as existing 

| fillnull 

| search existing=0 

| eval last_modified=now() 

| table host, path, last_modified 

| outputlookup jenkins_jobs append=true"
Log4j search parameters,,always,24h,"index=prod_checkpoint sourcetype=cp_ips industry_reference IN (""CVE-2021-44228"", ""CVE-2021-45046"")"
Lookup - Locations,Updates the ISE_Locations.csv lookup file,always,24h,"eventtype=""cisco-ise"" Location=""*"" | stats count by Location | inputlookup append=T 
ISE_Locations.csv | stats count by Location | table Location | outputlookup ISE_Locations.csv"
Machine Learning: Recommendation,,always,24h,| recommend
Mail delivery time,,always,24h,index=sample | transaction fields=qid | timechart avg(duration)
Message size by relay,,always,24h,index=sample from | timechart avg(size) by relay
Messages by minute last 3 hours,,always,24h,"index=_internal source=""*metrics.log"" eps ""group=per_source_thruput"" NOT filetracker | eval 
events=eps*kb/kbps | timechart fixedrange=t span=1m limit=5 sum(events) by series"
MI License Usage,,always,24h,"index=_internal host=*.splunkcloud.com NOT host=sh*.splunkcloud.com source=*license_usage.log* 
type=""RolloverSummary""

| bin _time span=1d

| stats latest(b) AS b by slave, pool, _time

| eval b=b/1024/1024/1024, limit=300

| timechart span=1d values(limit) as limit sum(b) AS ""volume (GB)"" fixedrange=true

| rename _time as Date

| convert timeformat=""%b %e"" ctime(Date)"
Mimecast Block by IP report,,always,24h,"index=prod_mimecast IP=135.148.156.239 OR 107.174.142.73 OR 106.75.123.51 OR 104.223.22.122 OR 
103.11.188.82 OR 68.226.42.116 OR 64.188.9.97 OR 23.94.80.171 OR 212.34.142.72 OR 212.129.54.30"
Mimecast Domain Top Talkers,,always,24h,"index=prod_mimecast 

| eval temp=split(Sender,""@"") | eval senderDomain=mvindex(temp, 1) 

| eval temp=split(Rcpt,""@"") | eval rcptDomain=mvindex(temp, 1) 

| stats count by senderDomain, rcptDomain

| sort count desc"
Mimecast Inbound/Outbound Top talkers,,always,24h,"index=prod_mimecast Sender != ""<>"" AND Sender != ""smsstatus@textapp.net""  AND Sender != ""noreply*"" 
AND Sender != ""no-reply*"" AND Sender != ""bounce*""

|  stats count by Sender, Rcpt, Dir

| sort count desc"
Mimecast Top Talkers,,always,24h,"index=prod_mimecast Sender != ""<>"" AND Sender != ""smsstatus@textapp.net""  AND Sender != ""noreply*"" 
AND Sender != ""no-reply*"" AND Sender != ""bounce*"" AND Sender != ""donotreplycovea*"" AND Sender != 
""mail@*"" AND Sender != ""info@*""

|  eval temp=split(Sender,""@"") 

|  eval senderDomain=mvindex(temp, 1) 

|  stats count by Sender, Rcpt, Dir

| sort count desc"
ms_ad_obj_cfg_macro_chk,Scheduled Search for Checking the Health of the macro defined indexes.,always,24h,| `ms_obj_cfg_macro_chk`
ms_ad_obj_dev_user_delete_missing_fields,,always,24h,"| makeresults 

| eval 
field=""DomainDNSName,OU,accountExpires,adminCount,badPasswordTime,badPwdCount,c,cn,orig_cn,codePage,
countryCode,dSCorePropagationData,dcName,deletedDate,department,description,displayName,distinguishe
dName,dn,dn_path,domain,givenName,guid_lookup,initials,instanceType,isCriticalSystemObject,isDeleted
,isRecycled,l,lastKnownParent,lastLogon,lastLogonTimestamp,last_evt_flg,lockoutTime,logonCount,logon
Hours,managedBy,memberOf,msDS-SupportedEncryptionTypes,name,objectCategory,objectClass,objectGUID,ob
jectSid,physicalDeliveryOfficeName,postalCode,primaryGroupID,pwdLastSet,sAMAccountName,sAMAccountTyp
e,servicePrincipalName,showInAdvancedViewOnly,sid_lookup,sn,st,streetAddress,title,uSNChanged,uSNCre
ated,userAccountControl,userPrincipalName,userWorkstations,whenChanged,whenCreated"" 

| makemv delim="","" field 

| eval match=""true"" 

| mvexpand field 

| table field, match

| join field type=left 

    [search  eventtype=ms_ad_obj_msad_data (admonEventType=Deleted) 
objectClass=""top|person|organizationalPerson|user"" 

| fieldsummary 

    | table field, match, values] 

| table field, match, values 

| sort match, field

| search NOT values=""[{*""

| stats values(field) AS field

| eval field=mvjoin(field,"","")"
mscs virtual_machine ip,,always,24h,"index=* sourcetype=""mscs:resource:networkInterfaceCard"" ""properties.virtualMachine.id""=* | dedup 
""properties.virtualMachine.id"" | eval 
private_ip_public_ip_id=mvzip('properties.ipConfigurations{}.properties.privateIPAddress', 
'properties.ipConfigurations{}.properties.publicIPAddress.id', "", "") | mvexpand 
private_ip_public_ip_id | rex field=private_ip_public_ip_id 
""(?<private_ip>\S*),\s(?<public_ip_id>.*)"" | rename ""properties.virtualMachine.id"" AS vm_id | fields 
vm_id private_ip public_ip_id | join type=left public_ip_id [| search index=* 
sourcetype=""mscs:resource:publicIPAddress"" | rename id AS public_ip_id | rename 
""properties.ipAddress"" AS public_ip |fields public_ip_id public_ip] | table vm_id private_ip 
public_ip | outputlookup mscs_vm_ip_lookup"
"Number of ""from"" messages",,always,24h,index=sample |stats count(from)
"Number of ""to"" messages",,always,24h,index=sample |stats count(to)
Number of hosts with Average CPU utilization > 80% in the last 24 hours,,always,24h,"`perfmon-index` eventtype=perfmon_windows Host=* object=""processor"" counter=""% processor time""|stats 
avg(Value) as Threshold by Host 

| eval range=case(Threshold<10, ""OK (<50%)"", Threshold<50, ""Warn (80%-94%)"", Threshold>50, ""Critical 
(95%+)"") 

| chart values(Host), count by range"
Number of reject events by relay,,always,24h,index=sample reject |stats count by relay
Office 365 Operations,,always,24h,"index=* index=prod_o365 

| stats count by Operation"
Okta2 app detail,Saved search which populates the okta2_app_detail_lookup.csv lookup file.,always,24h,"source=okta:im2 AND sourcetype=oktaim2:app | dedup id | table id, name, label, created, lastUpdated, 
status, signOnMode  | outputlookup okta2_app_detail_lookup"
Okta2 app group,Saved search which populates the okta2_app_assigned_group_lookup.csv lookup file.,always,24h,"source=""okta:im2"" AND sourcetype=""oktaim2:app"" | dedup id | mvexpand assigned_groups{} | table id, 
assigned_groups{} | rename id as app_id | rename assigned_groups{} as group_id | outputlookup 
okta2_app_group_lookup"
Okta2 app user,Saved search which populates the okta2_app_assigned_user_lookup.csv lookup file.,always,24h,"source=""okta:im2"" sourcetype=""oktaim2:appUser"" | dedup appid, userid | rename appid as app_id | 
rename userid as user_id | table app_id, user_id | outputlookup okta2_app_user_lookup"
Okta2 group detail,Saved search which populates the okta2_group_detail_lookup.csv lookup file.,always,24h,"source=okta:im2 AND sourcetype=oktaim2:group | dedup id | rename embedded.stats.usersCount as 
usersCount | rename embedded.stats.appsCount as appsCount | rename 
embedded.stats.groupPushMappingsCount as groupPushMappingsCount | rename embedded.app.id as app_id | 
rename profile.name AS name | rename profile.description AS description| table id, type, name, 
description, usersCount, appsCount, groupPushMappingsCount, app_id | outputlookup 
okta2_group_detail_lookup"
Okta2 group member,Saved search which populates the okta2_group_member_lookup.csv lookup file.,always,24h,"source=""okta:im2"" sourcetype=""oktaim2:groupUser"" | dedup groupid, userid | rename groupid as 
group_id | rename userid as user_id | table group_id, user_id | outputlookup 
okta2_group_member_lookup"
Okta2 user detail,Saved search which populates the okta2_user_detail_lookup.csv lookup file.,always,24h,"source=okta:im2 AND sourcetype=oktaim2:user | dedup id | table id, profile.firstName, 
profile.lastName, 
profile.login,profile.email,profile.secondEmail,profile.primaryPhone,profile.mobilePhone,profile.sta
te,profile.city,profile.countryCode,profile.zipCode,profile.streetAddress,status,created,lastUpdated
,lastLogin,activated | rename id as user_id | rename profile.firstName as firstName | rename 
profile.lastName as lastName | rename profile.login as loginName | rename profile.email as email | 
rename profile.secondEmail as secondEmail | rename profile.primaryPhone as primaryPhone | rename 
profile.mobilePhone as mobilePhone | rename profile.state as state | rename profile.city as city | 
rename profile.countryCode as countryCode | rename profile.zipCode as zipCode | rename 
profile.streetAddress as streetAddress | rename created as created_time | rename lastUpdated as 
lastUpdated_time | rename lastLogin as lastLogin_time | rename activated as activated_time | 
outputlookup okta2_user_detail_lookup"
Orphaned scheduled searches,,always,24h,"| rest timeout=600 splunk_server=local /servicesNS/-/-/saved/searches add_orphan_field=yes count=0 

| search orphan=1 disabled=0 is_scheduled=1 

| eval status = if(disabled = 0, ""enabled"", ""disabled"") 

| fields title eai:acl.owner eai:acl.app eai:acl.sharing orphan status is_scheduled cron_schedule 
next_scheduled_time next_scheduled_time actions 

| rename title AS ""search name"" eai:acl.owner AS owner eai:acl.app AS app eai:acl.sharing AS sharing"
People with Remote Censornet Tag,,always,24h,"index=""prod_censornet""| spath tag | search tag=""remote""

| stats count by user"
Performance counter categories and counts by host for the last 7 days,,always,24h,"`perfmon-index` eventtype=""perfmon_windows"" 

| stats values(object) as Perfmon_counter_Category, dc(counter) as Perfmon_counter_Count by Host 

| table Host, Perfmon_counter_Category, Perfmon_counter_Count 

| sort Host"
Products and the Content Mapped to Them,"This expects that you have completed the Data Inventory configuration, and mapped your active content on the Manage Bookmarks page. You will then get a complete view from product to the content that it enables.",always,24h,"| inputlookup data_inventory_products_lookup 

| search stage!=step-sourcetype stage!=step-cim 

| rex field=basesearch ""^\s*(?<basesearch>.*?)\s*$""

| eval basesearch=if(like(basesearch, ""(%"") AND like(basesearch, ""%)""), basesearch, ""("" . basesearch 
. "")"") 

| makemv delim=""|"" eventtypeId 

| mvexpand eventtypeId 

| rename eventtypeId as data_source_categories 

| join data_source_categories 

    [| sseanalytics 

    | search search_title!="""" 

    | stats count count(eval(bookmark_status=""successfullyImplemented"")) as 
count_successfullyImplemented values(search_title) as search_title by data_source_categories 

    | eval search_title=mvjoin(search_title, ""|"")] 

| eval Product = vendorName . "" "" . productName

| makemv delim=""|"" data_source_categories | mvexpand data_source_categories

| rex field=data_source_categories ""^(?<ds>[^-]*)"" | sseidenrichment type=datasourceid field=ds | 
sseidenrichment type=dscid field=data_source_categories | eval data_source_categories = data_source 
. "" > "" . data_source_category| stats values(*) as * by Product | search Product!="" "" 

| table Product basesearch data_source_categories metadata_json search_title count 

| spath input=metadata_json | fields - metadata_json

| table Product basesearch data_source_categories search_title * count 

| rename count as ""Total Mapped Content for This Product"" basesearch as ""Dataset That Provides 
Visibility"" search_title as ""Saved Search Name"" data_source_categories as ""Data Source Category"" 
description as Description"
RapidDiag Telemetry: CLI access statistics,,always,24h,"index=_internal sourcetype=""splunk_rapid_diag"" splunk_server=""local"" component=cli_internal 
token_auth=False mode=* action=* result=* 

| table mode, action , result 

| stats count AS data.count by mode, action, result 

| rename mode as data.mode, action as data.action , result AS data.result 

| makejson data.* output=event"
RapidDiag Telemetry: Execution statistics,,always,24h,"index=_internal sourcetype=""splunk_rapid_diag"" splunk_server=""local"" (component=task OR 
(component=collector internal=False)) name=* status=* 

| table component, name, status 

| eval name=substr(sha256(name),0,12) 

| stats count AS data.count by component, name, status 

| rename status as data.status, name as data.metricName, component AS data.type 

| makejson data.* output=event"
RapidDiag Telemetry: UI access statistics,,always,24h,"index=_internal sourcetype=""splunkd_ui_access"" app/splunk_rapid_diag/task_manager OR 
app/splunk_rapid_diag/task_template_wizard OR app/splunk_rapid_diag/data_collection OR 
app/splunk_rapid_diag/reference_guide method=GET splunk_server=""local"" 

| table user, uri_path, status 

| stats count AS data.count by user, uri_path, status 

| eval [| rest splunk_server=local /servicesNS/nobody/splunk_instrumentation/telemetry 

| table telemetrySalt 

| format 

| rex field=search mode=sed ""s/[()]//g""] 

| eval data.user=substr(sha256(telemetrySalt + user),0,12) 

| rename uri_path as data.uri_path, status as data.status 

| makejson data.* output=event"
RF Firewall Zone to Zone Traffic,,always,24h,"index=prod_cisco_asa OR index=prod_checkpoint

| rename inzone AS ""Source Zone"", src_zone as ""Source Zone"", outzone as destination_zone, dest_zone 
as destination_zone



| stats count by index, ""Source Zone"", destination_zone"
s2modecheck,"check _internal index path to see if remotePath is configured. If yes, S2 is enabled, if not, it is Non-S2 stack.",always,24h,"| rest splunk_server=idx* /services/data/indexes/_internal datatype=all f=title f=remotePath 
f=disabled"
Saved Searches and the Data that Enables Them,"This expects that you have completed the Data Inventory configuration, and mapped your active content on the Manage Bookmarks page. You will then be get a list oriented to the saved searches, showing each saved search and the data set and products that enable it",always,24h,"| inputlookup data_inventory_products_lookup 

| search stage!=step-sourcetype stage!=step-cim 

| rex field=basesearch ""^\s*(?<basesearch>.*?)\s*$"" 

| eval basesearch=if(like(basesearch, ""(%"") AND like(basesearch, ""%)""), basesearch, ""("" . basesearch 
. "")"") 

| makemv delim=""|"" eventtypeId 

| mvexpand eventtypeId 

| rename eventtypeId as data_source_categories 

| join data_source_categories 

    [| sseanalytics 

    | search search_title!="""" 

    | stats count count(eval(bookmark_status=""successfullyImplemented"")) as 
count_successfullyImplemented values(search_title) as search_title by bookmark_status 
data_source_categories 

    | eval search_title=mvjoin(search_title, ""|"")] 

| eval Product = vendorName . "" "" . productName 

| makemv search_title delim=""|"" 

| mvexpand search_title

| stats values(basesearch) as basesearch values(Product) as Product by search_title

| eval basesearch = ""("" . mvjoin(basesearch, "" OR "") . "")"", ""Products That Provide 
Visibility""=mvjoin(mvfilter(Product!="" ""), "", "")

| rename basesearch as ""Dataset That Provides Visibility"" search_title as ""Saved Search Name""

| table ""Saved Search Name"" ""Dataset That Provides Visibility"" ""Products That Provide Visibility"""
Sendmail transactions,,always,24h,index=sample | transaction msgid pid maxpause=48h | search linecount > 1
ServiceNow CMDB CI App Servers,Saved search which populates the CMDB CI App Servers from ServiceNow,always,24h,"eventtype=snow_cmdb_ci_app_server | dedup sys_id | fields - _bkt, 
_cd,_indextime,_kv,_raw,_serial,_si,_sourcetype,_subsecond, punct, index, source, sourcetype  | 
inputlookup append=t snow_cmdb_ci_app_server_lookup | dedup sys_id | outputlookup 
snow_cmdb_ci_app_server_lookup"
ServiceNow CMDB CI Database Instances,Saved search which populates the CMDB CI Database Instances from ServiceNow,always,24h,"eventtype=snow_cmdb_ci_db_instance | dedup sys_id | fields - _bkt, 
_cd,_indextime,_kv,_raw,_serial,_si,_sourcetype,_subsecond, punct, index, source, sourcetype  | 
inputlookup append=t snow_cmdb_ci_db_instance_lookup | dedup sys_id | outputlookup 
snow_cmdb_ci_db_instance_lookup"
ServiceNow CMDB CI Infra Services,Saved search which populates the CMDB CI Infra Services from ServiceNow,always,24h,"eventtype=snow_cmdb_ci_infra_service | dedup sys_id | fields - _bkt, 
_cd,_indextime,_kv,_raw,_serial,_si,_sourcetype,_subsecond, punct, index, source, sourcetype  | 
inputlookup append=t snow_cmdb_ci_infra_service_lookup | dedup sys_id | outputlookup 
snow_cmdb_ci_infra_service_lookup"
ServiceNow CMDB CI List,Saved search which populates the CMDB CI of ServiceNow,always,24h,"eventtype=snow_cmdb_ci_list | dedup sys_id | fields - _bkt, 
_cd,_indextime,_kv,_raw,_serial,_si,_sourcetype,_subsecond, punct, index, source, sourcetype  | 
inputlookup append=t snow_cmdb_ci_list_lookup | dedup sys_id | outputlookup snow_cmdb_ci_list_lookup"
ServiceNow CMDB CI Relation,Saved search which populates the CMDB CI Relations from ServiceNow,always,24h,"eventtype=snow_cmdb_rel_ci | dedup sys_id | fields - _bkt, 
_cd,_indextime,_kv,_raw,_serial,_si,_sourcetype,_subsecond, punct, index, source, sourcetype  | 
inputlookup append=t snow_cmdb_rel_ci_lookup | dedup sys_id | outputlookup snow_cmdb_rel_ci_lookup"
ServiceNow CMDB CI Server,Saved search which populates the CMDB CI Servers from ServiceNow,always,24h,"eventtype=snow_cmdb_ci_server | dedup sys_id | fields - _bkt, 
_cd,_indextime,_kv,_raw,_serial,_si,_sourcetype,_subsecond, punct, index, source, sourcetype  | 
inputlookup append=t snow_cmdb_ci_server_lookup | dedup sys_id | outputlookup 
snow_cmdb_ci_server_lookup"
ServiceNow CMDB CI Services,Saved search which populates the CMDB CI Relations from ServiceNow,always,24h,"eventtype=snow_cmdb_ci_service | dedup sys_id | fields - _bkt, 
_cd,_indextime,_kv,_raw,_serial,_si,_sourcetype,_subsecond, punct, index, source, sourcetype  | 
inputlookup append=t snow_cmdb_ci_service_lookup | dedup sys_id | outputlookup 
snow_cmdb_ci_service_lookup"
ServiceNow CMDB CI VM,Saved search which populates the CMDB CI VMs from ServiceNow,always,24h,"eventtype=snow_cmdb_ci_vm | dedup sys_id | fields - _bkt, 
_cd,_indextime,_kv,_raw,_serial,_si,_sourcetype,_subsecond, punct, index, source, sourcetype  | 
inputlookup append=t snow_cmdb_ci_vm_lookup | dedup sys_id | outputlookup snow_cmdb_ci_vm_lookup"
ServiceNow CMN Location List,This savedsearch will populate the CMN location of ServiceNow from the events that are indexed in last 2 hours in snow_cmn_location_list_lookup lookup.,always,24h,"eventtype=snow_cmn_location_list _index_earliest=-2h@h _index_latest=now | dedup sys_id | fields - 
_bkt, _cd,_indextime,_kv,_raw,_serial,_si,_sourcetype,_subsecond, punct, index, source, sourcetype  
| inputlookup append=t snow_cmn_location_list_lookup | dedup sys_id | outputlookup 
snow_cmn_location_list_lookup"
ServiceNow CMN Location List - Last 30 days,This saved-search will execute at the start of Splunk or when saved search is enabled. It will populate last 30days CMN location data of ServiceNow in snow_cmn_location_list_lookup lookup.,always,24h,"eventtype=snow_cmn_location_list | dedup sys_id | fields - _bkt, 
_cd,_indextime,_kv,_raw,_serial,_si,_sourcetype,_subsecond, punct, index, source, sourcetype  | 
inputlookup append=t snow_cmn_location_list_lookup | dedup sys_id | outputlookup 
snow_cmn_location_list_lookup"
ServiceNow Incident State,Saved search which populates incident state from ServiceNow,always,24h,"eventtype=snow_sys_choice_list name=""incident"" element=""state"" | eval incident_state_name=label | 
eval state=value | eval incident_state=value| dedup state, incident_state, incident_state_name | 
table state, incident_state, incident_state_name| inputlookup append=t snow_incident_state_lookup | 
dedup state | sort + state | outputlookup snow_incident_state_lookup"
ServiceNow Sys Choice List,Saved search which populates the sys choice list from ServiceNow,always,24h,"eventtype=snow_sys_choice_list  | table name, element, value, sys_id | inputlookup append=t 
snow_sys_choice_list_lookup | dedup sys_id | sort + name, element | outputlookup 
snow_sys_choice_list_lookup"
ServiceNow Sys User Group List,Saved search which populates the sys user group of ServiceNow,always,24h,"eventtype=snow_sys_user_group_list | dedup sys_id | fields - _bkt, 
_cd,_indextime,_kv,_raw,_serial,_si,_sourcetype,_subsecond, punct, index, source, sourcetype  | 
inputlookup append=t snow_sys_user_group_list_lookup | dedup sys_id | outputlookup 
snow_sys_user_group_list_lookup"
ServiceNow Sys User List,This savedsearch will populate the sys users of ServiceNow from the events that are indexed in last 2 hours in snow_sys_user_list_lookup lookup.,always,24h,"eventtype=snow_sys_user_list _index_earliest=-2h@h _index_latest=now | dedup sys_id | fields - _bkt, 
_cd, _indextime, _kv, _raw, _serial, _si, _sourcetype, _subsecond, punct, index, source, sourcetype  
| inputlookup append=t snow_sys_user_list_lookup | dedup sys_id | outputlookup 
snow_sys_user_list_lookup"
ServiceNow Sys User List - Last 30 days,This saved-search will execute at the start of Splunk or when saved search is enabled. It will populate last 30days sys user data of ServiceNow in snow_sys_user_list_lookup lookup.,always,24h,"eventtype=snow_sys_user_list | dedup sys_id | fields - _bkt, _cd, _indextime, _kv, _raw, _serial, 
_si, _sourcetype, _subsecond, punct, index, source, sourcetype  | inputlookup append=t 
snow_sys_user_list_lookup | dedup sys_id | outputlookup snow_sys_user_list_lookup"
SIM - Total Searchable Index Data,,always,24h,"`sim_searchable_index_storage` 

| logresults tag=TotalSearchableStorage"
SIM Splunkd - Data Parsing Issues,,always,24h,`data_parsing_issues`
SIM Splunkd - Distinct Apps,,always,24h,`distinct_apps`
SIM Splunkd - Distinct Users,,always,24h,`distinct_users`
SIM Splunkd - Long Running Searches,,always,24h,`long_running_searches`
SIM Splunkd - Scheduled Search Skip Ratio,,always,24h,`scheduled_search_skip_ratio`
SIM Splunkd - Total Page Views,,always,24h,`total_page_views`
SIM SS - Forwarder Build Asset Table,,always,24h,"`sim_build_forwarder_assets(1m)` 

| inputlookup append=true sim_forwarder_assets 

| stats values(forwarder_type) as forwarder_type, max(version) as version, values(arch) as arch, 
values(os) as os, max(last_connected) as last_connected, values(new_sum_kb) as sum_kb, 
values(new_avg_tcp_kbps_sparkline) as avg_tcp_kbps_sparkline, values(new_avg_tcp_kbps) as 
avg_tcp_kbps, values(new_avg_tcp_eps) as avg_tcp_eps by guid, hostname 

| addinfo 

| eval status = if(isnull(sum_kb) or (sum_kb <= 0) or (last_connected < (info_max_time - 900)), 
""missing"", ""active"") 

| eval sum_kb = round(sum_kb, 2) 

| eval avg_tcp_kbps = round(avg_tcp_kbps, 2) 

| eval avg_tcp_eps = round(avg_tcp_eps, 2) 

| fields guid, hostname, forwarder_type, version, arch, os, status, last_connected, sum_kb, 
avg_tcp_kbps_sparkline, avg_tcp_kbps, avg_tcp_eps 

| outputlookup sim_forwarder_assets"
SIM SS - License Usage Data Cube,,always,24h,"`sim_set_index_internal` `sim_set_license_master` source=*license_usage.log* type=""Usage"" | eval 
h=if(len(h)=0 OR isnull(h),""(SQUASHED)"",h) | eval s=if(len(s)=0 OR isnull(s),""(SQUASHED)"",s) | bin 
_time span=1d | stats sum(b) as b by _time, s, st, h, idx"
SIM SS - SAML Algorithm Compatibility,,always,24h,"| rest /services/properties/authentication/authentication/authType | fields value

| eval saml_enabled=case(value=""SAML"",1)

| stats count by host,saml_enabled

| stats values(saml_enabled) AS saml_enabled values(name) AS name by host

| fillnull saml_enabled value=0

| eventstats sum(saml_enabled) AS sum_saml

| where sum_saml>0

| fields - sum_saml

| join host type=outer [search (index=splunkd OR index=auth) 
source=/opt/splunk/var/log/splunk/splunkd.log `sim_set_search_head` component=UiSAML log_level=DEBUG 
""IDP response"" ""SignatureMethod Algorithm"" earliest=-60m

  | rex ""<(ds:|)SignatureMethod Algorithm=.+?\#(?<saml_algorithm>.+?)\""( \/|\/)\>""

  | fillnull saml_algorithm value=""unknown""

  | stats count by host,saml_algorithm

  | fields - count]

| eval order=1

| appendpipe [| inputlookup splunk_72_upgrade_saml.csv | eval order=2]

| sort host order saml_algorithm

| stats first(saml_algorithm) AS saml_algorithm first(saml_enabled) AS saml_enabled by host name

| outputlookup splunk_72_upgrade_saml.csv"
SIM SS - SAML Authentication Check,,always,24h,"index=btool file=authentication.conf `sim_set_search_head` stanza=""saml"" OR stanza=""duo-mfa""

| stats latest(signatureAlgorithm) AS signatureAlgorithm by host,stanza

| eval saml=case(stanza=""saml"",""yes"")

| eval duo=case(stanza=""duo-mfa"",""yes"")

| eval sha_status=case(stanza=""saml"" AND signatureAlgorithm=""RSA-SHA1"",1,stanza=""saml"" AND 
signatureAlgorithm=""RSA-SHA256"",0)

| eventstats sum(sha_status) AS sha_status1

| eval sha_status=case(sha_status1=0,""pass"",sha_status1>0,""fail"",isnull(sha_status1) AND 
stanza=""saml"",""unknown"")

| stats values(saml) AS saml values(duo) AS duo values(sha_status) AS sha_status

| outputlookup saml.csv"
SIM SVC - Log Data,,always,24h,"index=""summary"" source=""splunk-virtual-core-usage"" 

| bin _time span=1h 

| rename _time as svc_time 

| convert ctime(svc_time) 

| stats 

  max(License) as License, 

  max(utilization) as Utilization, 

  max(total_util) as total_util, 

  max(Provisioned) as Provisioned, 

  max(total_prov) as total_prov 

  by svc_time, role 

| logresults tag=SVC"
SiteInfo_Lookup_Migrate,,always,24h,"| outputlookup SiteInfo 

| inputlookup append=true SiteInfo.csv 

| eval _key = host 

| outputlookup SiteInfo"
SiteInfo_Lookup_Update,,always,24h,"`msad-index` eventtype=msad-dc-health 

| table host,Site 

| dedup host, Site 

| eval _key = host 

| outputlookup SiteInfo append=true"
Splunk errors last 24 hours,,always,24h,"index=_internal "" error "" NOT debug source=*splunkd.log*"
Splunk License Usage,Displays the amount of data ingested in from each logsource,always,24h,"index=_internal source=*license_usage.log type=""Usage""  

| eval indexname = if(len(idx)=0 OR isnull(idx),""(UNKNOWN)"",idx)  

| eval sourcetypename = st  

| bin _time span=1d  

| stats sum(b) as b by _time, pool, indexname, sourcetypename  

| eval GB=round(b/1024/1024/1024, 3)  

| fields _time, indexname, sourcetypename, GB  

| join sourcetypename [  | rest /services/saved/sourcetypes 

    | fields title, ""eai:acl.app""  

    | rename title AS sourcetypename, ""eai:acl.app"" AS app_name]

| sort - GB"
StatsCount,,always,24h,index=* | stats count as events by sourcetype index
Subnet List,,always,24h,| inputlookup C3Subnets
System_App Installs - By Host - Timechart - 7days,,always,24h,"`wineventlog-index` eventtype=""wineventlog_common"" SourceName=MsiInstaller EventCode=11707 

| dedup _raw 

| rex field=Message ""(?s)Product: (?<product_name>.*) --"" 

| timechart span=1d count by host"
TC-CSV-Address-Indicator,Generate CSV of indicators from KV Store (ES - Local Ip Intel),always,24h,"| inputlookup tci_iott | search type=Address | eval description=(""ThreatConnect indicator from owner 
"" + ownerName) | rename indicator as ip | table description, ip, rating | outputlookup 
threatconnect_ip_indicators.csv"
TC-CSV-EmailAddress-Indicator,Generate CSV of indicators from KV Store (ES - Local Email Intel),always,24h,"| inputlookup tci_iott | search type=EmailAddress | eval description=(""ThreatConnect indicator from 
owner "" + ownerName) | eval subject=""N/A"" | rename indicator as src_user | table description, 
src_user, subject, rating | outputlookup threatconnect_email_indicators.csv"
TC-CSV-File-Indicator,Generate CSV of indicators from KV Store (ES - Local File Intel),always,24h,"| inputlookup tci_iott | search type=File | eval description=(""ThreatConnect indicator from owner "" 
+ ownerName) | eval file_name=""N/A"" | eval indicator=split(indicator,"" : "") | mvexpand indicator | 
rename indicator as file_hash | table description, file_hash, file_name, rating | outputlookup 
threatconnect_file_indicators.csv"
TC-CSV-Host-Indicator,Generate CSV of indicators from KV Store (ES - Local Domain Intel),always,24h,"| inputlookup tci_iott | search type=Host | eval description=(""ThreatConnect indicator from owner "" 
+ ownerName) | rename indicator as domain | table description, domain, rating | outputlookup 
threatconnect_domain_indicators.csv"
TC-CSV-URL-Indicator,Generate CSV of indicators from KV Store (ES - Local HTTP Intel),always,24h,"| inputlookup tci_iott | search type=URL | eval description=(""ThreatConnect indicator from owner "" + 
ownerName) | eval http_referrer=""N/A"" | eval http_user_agent=""N/A"" | rename indicator as url | table 
description, http_referrer, http_user_agent, url, rating | outputlookup 
threatconnect_http_indicators.csv"
TC-DataModel-Data,Retrieve Datamodel Data and Store in KV Store for fast access,always,24h,| tcdmu
TC-DataModel-Search-61ba38b8acdc2708056486c0,"ThreatConnect Data Model Search for ""T1078-ValidAccounts-MTTILogonFromWatchlistedAddressCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba38b8acdc2708056486c0
TC-DataModel-Search-61ba38e8acdc2708056486c1,"ThreatConnect Data Model Search for ""T1566-Phishing-MTTIHighRiskInboundEmailCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba38e8acdc2708056486c1
TC-DataModel-Search-61ba391eacdc270805648c9e,"ThreatConnect Data Model Search for ""T1566.001-PhishingSpearphishingAttachment-MTTIHighRiskAttachmentCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba391eacdc270805648c9e
